GAME_ID,Date,HomeTeam,AwayTeam,HomeSpread_AtOpen,HomeSpread_AtClose,Over_AtOpen,Over_AtClose,HomeML,AwayML,2H_HomeSpread,2H_Over,Team,Notes,Injured,Player,Season,pos,age,per,ts_pct,fg3a_per_fga_pct,fta_per_fga_pct,orb_pct,drb_pct,ast_pct,stl_pct,blk_pct,tov_pct,usg_pct,ows,dws,ws_per_48,obpm,dbpm,bpm,vorp,mp,pk,WL_HOME
0021700983,2018-03-09,DEN,LAL,-6.5,-7.0,231.0,231.0,-300,240,-3.5,111.0,DEN,placed on IL,True,Mason Plumlee,2018,C,27,16.9,0.586,0.003,0.486,10.4,20.9,14.4,1.7,4.7,18.7,16.6,1.8,1.8,0.12,-1.0,1.4,0.5,0.9,1439,22.0,1
0021700983,2018-03-09,DEN,LAL,-6.5,-7.0,231.0,231.0,-300,240,-3.5,111.0,DEN,placed on IL with sore right hip,True,Wilson Chandler,2018,SF,30,10.9,0.542,0.39,0.181,4.9,14.1,9.4,0.9,1.4,11.9,14.3,2.1,1.2,0.067,-1.0,-1.1,-2.1,-0.1,2346,23.0,1
0021700977,2018-03-09,DET,CHI,-8.0,-8.0,214.0,214.5,-380,290,-4.5,104.0,CHI,activated from IL,False,Antonio Blakeney,2018,SG,21,10.1,0.471,0.364,0.273,1.3,10.3,10.1,1.1,0.3,6.4,23.7,-0.2,0.1,-0.006,-2.8,-2.4,-5.2,-0.3,314,61.0,1
0021700977,2018-03-09,DET,CHI,-8.0,-8.0,214.0,214.5,-380,290,-4.5,104.0,CHI,placed on IL,True,Jarell Eddie,2018,SF,26,-1.866666667,0.0,1.0,0.0,0.0,12.0,0.0,5.566666667,0.0,0.0,9.783333333,0.0,0.0,-0.1418333333,-9.1,0.8,-8.266666667,0.0,9,61.0,1
0021700977,2018-03-09,DET,CHI,-8.0,-8.0,214.0,214.5,-380,290,-4.5,104.0,CHI,placed on IL,True,Omer Asik,2018,C,31,3.079395604,0.3912307692,0.0,0.5727994505,5.480494505,22.18956044,2.066758242,0.517032967,1.868131868,24.98434066,8.714835165,-0.15,0.1332417582,-0.02091208791,-6.535989011,-1.466758242,-8.002747253,-0.2332417582,182,36.0,1
0021700977,2018-03-09,DET,CHI,-8.0,-8.0,214.0,214.5,-380,290,-4.5,104.0,CHI,activated from IL,False,Robin Lopez,2018,C,29,14.7,0.552,0.022,0.14,8.2,10.3,12.3,0.4,2.8,13.5,20.4,1.2,0.7,0.055,-0.9,-1.3,-2.2,-0.1,1690,15.0,1
0021700978,2018-03-09,IND,ATL,-8.5,-9.0,207.5,211.0,-470,360,0.0,109.0,IND,placed on IL,True,Alex Poythress,2018,PF,24,7.8,0.5,0.423,0.0,7.7,10.8,2.6,1.4,0.9,7.1,12.0,0.1,0.1,0.066,-3.8,-1.3,-5.1,-0.1,104,61.0,1
0021700978,2018-03-09,IND,ATL,-8.5,-9.0,207.5,211.0,-470,360,0.0,109.0,IND,activated from IL,False,Darren Collison,2018,PG,30,18.8,0.61,0.321,0.226,2.1,7.8,26.4,2.3,0.7,10.9,17.4,5.8,1.8,0.181,2.4,0.3,2.7,2.4,2232,21.0,1
0021700986,2018-03-09,LAC,CLE,0.0,1.5,231.0,229.5,105,-125,6.0,111.5,LAC,placed on IL with fractured right hand,True,Danilo Gallinari,2018,SF,29,13.8,0.545,0.434,0.34,1.5,14.9,8.9,0.9,1.2,8.1,20.6,0.8,0.4,0.088,0.4,-0.9,-0.5,0.3,671,6.0,1
0021700986,2018-03-09,LAC,CLE,0.0,1.5,231.0,229.5,105,-125,6.0,111.5,LAC,activated from IL,False,Jawun Evans,2018,PG,21,7.2,0.421,0.213,0.194,1.3,10.4,17.8,2.3,0.6,13.8,17.7,-0.8,0.6,-0.011,-5.4,0.4,-5.0,-0.6,778,61.0,1
0021700980,2018-03-09,MEM,UTA,9.0,10.0,198.0,197.5,425,-600,2.0,102.5,MEM,placed on IL with right hamstring injury,True,Mario Chalmers,2018,PG,31,10.4,0.503,0.431,0.312,1.0,12.0,21.5,2.8,0.9,18.8,19.6,-0.6,1.3,0.021,-3.7,0.5,-3.2,-0.4,1421,34.0,0
0021700980,2018-03-09,MEM,UTA,9.0,10.0,198.0,197.5,425,-600,2.0,102.5,MEM,placed on IL,True,Myke Henry,2018,SF,25,9.7,0.472,0.532,0.092,3.0,8.8,8.9,4.1,1.5,14.4,15.7,-0.3,0.4,0.017,-3.1,1.8,-1.3,0.1,378,61.0,0
0021700981,2018-03-09,MIL,NYK,-9.5,-9.5,212.0,214.5,-600,425,-4.5,104.0,MIL,activated from IL,False,Tyler Zeller,2018,C,28,15.97948602,0.5989066727,0.08161045987,0.2346731289,10.96880072,19.40712353,6.691523895,0.7049143372,2.478133454,11.24238052,16.41780884,1.518304779,0.6950856628,0.1261167719,-0.5267808837,-0.9062669071,-1.40135257,0.1633904418,1175,17.0,1
0021700984,2018-03-09,POR,GSW,4.0,-1.5,227.5,218.0,-130,110,2.5,106.5,GSW,activated from IL,False,Damian Jones,2018,C,22,6.8,0.517,0.0,0.227,6.8,10.6,2.9,0.5,2.7,14.2,13.9,0.0,0.1,0.031,-5.3,-1.8,-7.1,-0.1,100,61.0,1
0021700984,2018-03-09,POR,GSW,4.0,-1.5,227.5,218.0,-130,110,2.5,106.5,GSW,placed on IL with sprained right ankle,True,Stephen Curry,2018,PG,29,28.2,0.675,0.58,0.35,2.7,14.4,30.3,2.4,0.4,13.3,31.0,7.2,1.9,0.267,7.8,0.0,7.7,4.0,2186,7.0,1
0021700984,2018-03-09,POR,GSW,4.0,-1.5,227.5,218.0,-130,110,2.5,106.5,POR,placed on IL,True,Wade Baldwin IV,2018,PG,21,16.6,0.748,0.238,0.476,1.4,9.5,9.8,1.2,1.0,13.6,16.1,0.2,0.1,0.187,0.2,1.7,1.9,0.1,99,61.0,1
0021700985,2018-03-09,SAC,ORL,-4.5,-2.5,211.0,205.5,-135,115,0.5,99.0,ORL,placed on IL with sprained MCL in left knee (out for season),True,Evan Fournier,2018,SF,25,15.5,0.577,0.418,0.216,1.4,9.5,14.8,1.3,0.7,9.8,23.3,2.4,0.9,0.087,0.8,-1.4,-0.6,0.7,1837,20.0,1
0021700985,2018-03-09,SAC,ORL,-4.5,-2.5,211.0,205.5,-135,115,0.5,99.0,SAC,placed on IL with rehab of knee / back injury,True,De'Aaron Fox,2018,PG,20,11.2,0.478,0.192,0.245,1.8,10.0,24.6,1.7,0.9,16.4,23.4,-1.7,1.1,-0.014,-2.7,-1.5,-4.2,-1.1,2026,61.0,1
0021700985,2018-03-09,SAC,ORL,-4.5,-2.5,211.0,205.5,-135,115,0.5,99.0,SAC,activated from IL,False,Jack Cooley,2018,PF,26,19.7,0.566,0.0,0.704,17.6,21.9,10.5,0.6,0.0,7.8,19.8,0.3,0.0,0.182,0.9,-1.4,-0.6,0.0,87,61.0,1
0021700979,2018-03-09,TOR,HOU,1.0,2.5,221.0,220.0,125,-145,6.5,108.5,HOU,activated from IL,False,Joe Johnson,2018,SF,36,8.089004149,0.489533195,0.4048921162,0.126186722,1.335684647,14.67759336,10.18858921,0.7371369295,0.4952282158,11.41618257,15.90041494,-0.2080912863,0.9661825726,0.03987136929,-2.709543568,-0.1871369295,-2.896680498,-0.2209543568,1259,10.0,1
0021700979,2018-03-09,TOR,HOU,1.0,2.5,221.0,220.0,125,-145,6.5,108.5,TOR,placed on IL with sore right big toe,True,Delon Wright,2018,PG,25,16.5,0.574,0.354,0.271,3.6,11.7,19.6,2.5,1.8,13.9,17.2,2.5,2.1,0.152,1.4,1.8,3.3,1.9,1648,20.0,1
0021700979,2018-03-09,TOR,HOU,1.0,2.5,221.0,220.0,125,-145,6.5,108.5,TOR,activated from IL,False,Nigel Hayes,2018,SF,23,6.393442623,0.3873032787,0.4817704918,0.09106557377,3.607377049,17.52868852,6.683196721,0.8303278689,2.311885246,4.988934426,13.29631148,-0.1860655738,0.09303278689,-0.03410245902,-3.668852459,-0.09795081967,-3.766803279,-0.09303278689,122,61.0,1
0021700987,2018-03-10,CHA,PHX,-13.0,-13.0,223.0,219.5,-1400,800,-5.5,113.0,CHA,placed on IL with sore left knee (out for season),True,Cody Zeller,2018,C,25,15.9,0.602,0.019,0.545,11.4,19.3,7.4,1.1,2.8,14.6,15.7,1.2,0.7,0.145,-1.2,0.0,-1.2,0.1,627,4.0,1
0021700987,2018-03-10,CHA,PHX,-13.0,-13.0,223.0,219.5,-1400,800,-5.5,113.0,PHX,placed on IL with stiffness in left knee,True,Josh Jackson,2018,SF,20,11.8,0.48,0.233,0.299,5.1,14.2,10.1,2.0,1.4,12.2,26.0,-2.0,1.2,-0.018,-2.8,-1.4,-4.2,-1.1,1959,61.0,1
0021700989,2018-03-10,DAL,MEM,-8.0,-9.5,205.5,208.0,-550,400,1.0,101.5,DAL,placed on IL with sore left knee,True,Dennis Smith Jr.,2018,PG,20,12.8,0.473,0.331,0.188,2.6,11.8,29.5,1.7,0.8,14.9,28.9,-2.4,1.7,-0.017,-1.2,-1.2,-2.4,-0.2,2049,61.0,1
0021700989,2018-03-10,DAL,MEM,-8.0,-9.5,205.5,208.0,-550,400,1.0,101.5,DAL,activated from IL,False,Dorian Finney-Smith,2018,PF,24,7.6,0.482,0.554,0.124,5.3,13.6,8.4,1.1,0.8,14.1,15.1,-0.2,0.3,0.015,-3.8,-0.8,-4.6,-0.3,448,61.0,1
0021700989,2018-03-10,DAL,MEM,-8.0,-9.5,205.5,208.0,-550,400,1.0,101.5,DAL,placed on IL for rest,True,Nerlens Noel,2018,C,23,16.2,0.558,0.01,0.267,10.9,29.3,6.3,3.3,4.1,18.1,13.8,0.4,1.0,0.135,-2.2,2.7,0.5,0.3,472,6.0,1
0021700989,2018-03-10,DAL,MEM,-8.0,-9.5,205.5,208.0,-550,400,1.0,101.5,MEM,placed on IL for rest,True,Marc Gasol,2018,C,33,17.4,0.532,0.31,0.326,3.7,25.3,21.7,1.1,3.9,14.1,25.6,1.5,2.6,0.08,1.7,0.6,2.3,2.7,2408,48.0,1
0021700988,2018-03-10,MIA,WAS,-4.0,-4.0,207.0,207.0,-180,150,2.0,102.5,MIA,placed on IL with sore left hip,True,Hassan Whiteside,2018,C,28,24.1,0.573,0.003,0.315,14.3,36.6,6.9,1.4,5.9,12.3,24.7,2.3,3.0,0.187,1.5,1.1,2.6,1.6,1441,33.0,1
0021700988,2018-03-10,MIA,WAS,-4.0,-4.0,207.0,207.0,-180,150,2.0,102.5,MIA,activated from IL,False,Jordan Mickey,2018,PF,23,10.6,0.515,0.195,0.232,7.1,24.9,4.8,1.1,3.0,16.6,17.1,-0.1,0.4,0.054,-5.2,-0.3,-5.6,-0.3,284,33.0,1
0021700990,2018-03-10,OKC,SAS,-4.5,-3.5,210.5,210.0,-180,150,1.0,109.0,OKC,activated from IL,False,Daniel Hamilton,2018,SG,22,18.2,0.545,0.455,0.0,0.0,20.5,44.2,1.8,0.0,15.4,19.9,0.1,0.0,0.169,1.0,1.3,2.3,0.0,28,61.0,1
0021700990,2018-03-10,OKC,SAS,-4.5,-3.5,210.5,210.0,-180,150,1.0,109.0,OKC,placed on IL with concussion,True,Terrance Ferguson,2018,SG,19,7.4,0.545,0.71,0.059,2.7,4.2,3.4,1.6,1.2,6.0,10.4,0.7,0.5,0.077,-3.2,-0.1,-3.3,-0.3,769,61.0,1
0021700993,2018-03-11,ATL,CHI,-3.0,-2.0,214.0,213.0,-130,110,-0.5,104.5,ATL,placed on IL with strained abdominal,True,DeAndre' Bembry,2018,SF,23,7.6,0.477,0.234,0.258,2.0,15.7,15.9,2.3,2.3,24.8,18.2,-0.9,0.5,-0.04,-5.1,0.3,-4.7,-0.3,455,61.0,0
0021700998,2018-03-11,BOS,IND,-6.5,-4.5,209.0,209.0,-200,170,1.5,102.5,BOS,placed on IL with illness,True,Al Horford,2018,C,31,17.6,0.575,0.3,0.159,5.0,20.2,23.6,0.9,2.9,14.1,18.4,4.0,3.8,0.165,2.4,2.0,4.4,3.7,2956,3.0,0
0021700998,2018-03-11,BOS,IND,-6.5,-4.5,209.0,209.0,-200,170,1.5,102.5,BOS,placed on IL with concussion,True,Jaylen Brown,2018,SG,21,13.6,0.562,0.381,0.29,3.4,14.0,8.5,1.6,1.0,12.0,21.4,1.2,3.2,0.1,-0.8,0.3,-0.5,0.8,2735,61.0,0
0021700998,2018-03-11,BOS,IND,-6.5,-4.5,209.0,209.0,-200,170,1.5,102.5,BOS,activated from IL,False,Kadeem Allen,2018,PG,25,2.6,0.366,0.5,0.409,4.1,7.1,15.2,1.4,1.6,25.7,14.6,-0.2,0.1,-0.038,-8.3,0.6,-7.7,-0.2,107,61.0,0
0021700997,2018-03-11,DAL,HOU,12.0,10.5,215.0,211.5,500,-700,6.5,105.0,DAL,activated from IL,False,Dennis Smith Jr.,2018,PG,20,12.8,0.473,0.331,0.188,2.6,11.8,29.5,1.7,0.8,14.9,28.9,-2.4,1.7,-0.017,-1.2,-1.2,-2.4,-0.2,2049,61.0,0
0021700997,2018-03-11,DAL,HOU,12.0,10.5,215.0,211.5,500,-700,6.5,105.0,DAL,placed on IL for rest,True,Dorian Finney-Smith,2018,PF,24,7.6,0.482,0.554,0.124,5.3,13.6,8.4,1.1,0.8,14.1,15.1,-0.2,0.3,0.015,-3.8,-0.8,-4.6,-0.3,448,61.0,0
0021700997,2018-03-11,DAL,HOU,12.0,10.5,215.0,211.5,500,-700,6.5,105.0,DAL,activated from IL,False,Johnathan Motley,2018,PF,22,17.2,0.55,0.08,0.373,8.5,22.9,7.1,0.9,1.0,9.3,24.9,0.1,0.2,0.084,-1.3,-2.0,-3.3,-0.1,176,61.0,0
0021700997,2018-03-11,DAL,HOU,12.0,10.5,215.0,211.5,500,-700,6.5,105.0,DAL,activated from IL,False,Nerlens Noel,2018,C,23,16.2,0.558,0.01,0.267,10.9,29.3,6.3,3.3,4.1,18.1,13.8,0.4,1.0,0.135,-2.2,2.7,0.5,0.3,472,6.0,0
0021700997,2018-03-11,DAL,HOU,12.0,10.5,215.0,211.5,500,-700,6.5,105.0,DAL,placed on IL with strained right hamstring,True,Salah Mejri,2018,C,31,17.8,0.644,0.022,0.482,12.5,25.4,7.2,1.5,8.2,19.0,12.8,1.3,1.3,0.175,-2.0,2.8,0.7,0.5,729,61.0,0
0021700996,2018-03-11,DEN,SAC,-11.5,-11.5,217.0,213.0,-1000,650,-1.5,103.5,DEN,activated from IL,False,Wilson Chandler,2018,SF,30,10.9,0.542,0.39,0.181,4.9,14.1,9.4,0.9,1.4,11.9,14.3,2.1,1.2,0.067,-1.0,-1.1,-2.1,-0.1,2346,23.0,1
0021700996,2018-03-11,DEN,SAC,-11.5,-11.5,217.0,213.0,-1000,650,-1.5,103.5,SAC,activated from IL,False,De'Aaron Fox,2018,PG,20,11.2,0.478,0.192,0.245,1.8,10.0,24.6,1.7,0.9,16.4,23.4,-1.7,1.1,-0.014,-2.7,-1.5,-4.2,-1.1,2026,61.0,1
0021700996,2018-03-11,DEN,SAC,-11.5,-11.5,217.0,213.0,-1000,650,-1.5,103.5,SAC,placed on IL,True,Jack Cooley,2018,PF,26,19.7,0.566,0.0,0.704,17.6,21.9,10.5,0.6,0.0,7.8,19.8,0.3,0.0,0.182,0.9,-1.4,-0.6,0.0,87,61.0,1
0021700996,2018-03-11,DEN,SAC,-11.5,-11.5,217.0,213.0,-1000,650,-1.5,103.5,SAC,placed on IL with bruised left hip,True,Skal Labissiere,2018,PF,21,14.3,0.513,0.111,0.258,8.7,18.1,9.1,1.0,3.7,12.5,21.1,0.4,1.0,0.054,-1.9,-0.8,-2.7,-0.2,1240,61.0,1
0021700996,2018-03-11,DEN,SAC,-11.5,-11.5,217.0,213.0,-1000,650,-1.5,103.5,SAC,activated from IL,False,Willie Cauley-Stein,2018,C,24,17.6,0.529,0.016,0.32,7.0,22.0,13.7,1.9,3.1,11.0,21.8,1.7,2.2,0.092,-0.4,0.3,-0.1,1.0,2044,6.0,1
0021701000,2018-03-11,LAL,CLE,3.0,2.0,228.5,229.5,115,-135,3.0,113.0,CLE,placed on IL with strained left hip,True,Cedi Osman,2018,SF,22,11.0,0.577,0.468,0.247,3.2,16.6,8.7,1.6,0.4,13.4,15.7,0.5,0.4,0.064,-2.1,-0.7,-2.9,-0.1,734,31.0,1
0021701000,2018-03-11,LAL,CLE,3.0,2.0,228.5,229.5,115,-135,3.0,113.0,CLE,placed on IL with strained lower back,True,Rodney Hood,2018,SG,25,14.3049505,0.5455371287,0.4395767327,0.1715309406,1.582920792,9.901237624,9.720792079,1.4,0.5993811881,7.746534653,24.31856436,0.9,1.218935644,0.08118935644,0.804950495,-0.9006188119,-0.1292079208,0.6512376238,1876,23.0,1
0021700995,2018-03-11,NOP,UTA,3.5,1.0,212.0,212.5,100,-120,1.5,110.5,UTA,activated from IL,False,Erik McCree,2018,SF,24,-8.9,0.0,0.5,0.0,0.0,14.0,0.0,6.3,0.0,33.3,16.9,-0.1,0.0,-0.334,-14.7,1.0,-13.7,0.0,8,61.0,0
0021700995,2018-03-11,NOP,UTA,3.5,1.0,212.0,212.5,100,-120,1.5,110.5,UTA,placed on IL,True,Georges Niang,2018,PF,24,9.2,0.379,0.364,0.182,10.8,21.1,14.0,3.1,0.0,20.2,20.9,-0.1,0.1,-0.029,-4.9,0.9,-4.0,0.0,32,61.0,0
0021700992,2018-03-11,NYK,TOR,9.5,10.0,218.0,216.0,450,-650,3.5,105.5,NYK,placed on IL with sprained right thumb,True,Lance Thomas,2018,PF,29,6.3,0.513,0.464,0.199,3.6,10.7,4.2,1.1,0.9,12.1,10.7,0.3,0.6,0.031,-3.2,-0.5,-3.7,-0.6,1353,61.0,0
0021700992,2018-03-11,NYK,TOR,9.5,10.0,218.0,216.0,450,-650,3.5,105.5,TOR,placed on IL,True,Alfonzo McKinnie,2018,SF,25,10.1,0.643,0.6,0.2,2.2,12.4,2.7,0.9,1.5,15.5,16.0,0.0,0.1,0.084,-2.6,-0.4,-3.0,0.0,53,61.0,0
0021700992,2018-03-11,NYK,TOR,9.5,10.0,218.0,216.0,450,-650,3.5,105.5,TOR,activated from IL,False,Delon Wright,2018,PG,25,16.5,0.574,0.354,0.271,3.6,11.7,19.6,2.5,1.8,13.9,17.2,2.5,2.1,0.152,1.4,1.8,3.3,1.9,1648,20.0,0
0021701001,2018-03-12,HOU,SAS,-13.0,-11.5,208.0,211.5,-1000,650,-3.5,109.5,SAS,activated from IL,False,Derrick White,2018,PG,23,15.9,0.646,0.394,0.606,4.0,16.9,9.3,1.5,1.8,12.6,15.4,0.3,0.2,0.17,0.8,1.5,2.3,0.2,157,61.0,1
0021701001,2018-03-12,HOU,SAS,-13.0,-11.5,208.0,211.5,-1000,650,-3.5,109.5,SAS,placed on IL with sore right knee,True,LaMarcus Aldridge,2018,C,32,25.0,0.57,0.068,0.296,10.8,17.3,11.3,0.9,3.0,6.8,29.1,7.4,3.5,0.209,4.3,-0.4,3.9,3.7,2686,2.0,1
0021701001,2018-03-12,HOU,SAS,-13.0,-11.5,208.0,211.5,-1000,650,-3.5,109.5,SAS,activated from IL,False,Matt Costello,2018,C,24,9.7,0.5,0.0,0.0,3.4,27.9,8.3,3.2,5.2,20.0,7.0,0.0,0.1,0.127,-6.0,5.3,-0.7,0.0,32,61.0,1
0021701002,2018-03-12,MEM,MIL,6.5,7.5,205.5,206.0,280,-360,0.0,101.5,MEM,activated from IL,False,Marc Gasol,2018,C,33,17.4,0.532,0.31,0.326,3.7,25.3,21.7,1.1,3.9,14.1,25.6,1.5,2.6,0.08,1.7,0.6,2.3,2.7,2408,48.0,0
0021701003,2018-03-12,OKC,SAC,-12.0,-13.5,210.0,213.0,-1600,900,-6.0,102.0,OKC,activated from IL,False,Terrance Ferguson,2018,SG,19,7.4,0.545,0.71,0.059,2.7,4.2,3.4,1.6,1.2,6.0,10.4,0.7,0.5,0.077,-3.2,-0.1,-3.3,-0.3,769,61.0,1
0021701004,2018-03-12,POR,MIA,-7.0,-6.0,211.0,208.5,-240,190,0.5,102.5,MIA,placed on IL with strained left/right hamstring,True,Dwyane Wade,2018,SG,36,15.02434896,0.5012910156,0.1627600911,0.2795784505,3.706770833,14.60439453,23.49121094,1.965201823,2.580403646,15.49358724,26.22291667,-0.182421875,1.219596354,0.03570670573,-0.9104492188,-0.08479817708,-0.9952473958,0.3587890625,1663,5.0,1
0021701007,2018-03-13,ATL,OKC,5.5,6.0,214.0,216.0,210,-260,7.0,106.0,ATL,placed on IL with sprained left ankle (out for season),True,Jaylen Morris,2018,SG,22,6.5,0.438,0.313,0.0,2.3,15.9,10.8,1.0,0.9,15.8,16.9,-0.2,0.1,-0.053,-4.4,-1.0,-5.4,-0.1,98,61.0,0
0021701007,2018-03-13,ATL,OKC,5.5,6.0,214.0,216.0,210,-260,7.0,106.0,ATL,placed on IL with bone bruise in right knee (out for season),True,Kent Bazemore,2018,SG,28,14.5,0.547,0.405,0.297,1.6,13.9,20.1,2.7,2.2,17.0,22.5,0.2,2.0,0.059,-0.4,1.0,0.6,1.2,1789,61.0,0
0021701007,2018-03-13,ATL,OKC,5.5,6.0,214.0,216.0,210,-260,7.0,106.0,ATL,activated from IL,False,Tyler Cavanaugh,2018,PF,23,13.0,0.567,0.586,0.138,9.7,17.7,7.8,0.8,0.7,8.0,14.8,0.9,0.3,0.109,-0.4,-1.5,-1.9,0.0,518,61.0,0
0021701007,2018-03-13,ATL,OKC,5.5,6.0,214.0,216.0,210,-260,7.0,106.0,OKC,activated from IL,False,Daniel Hamilton,2018,SG,22,18.2,0.545,0.455,0.0,0.0,20.5,44.2,1.8,0.0,15.4,19.9,0.1,0.0,0.169,1.0,1.3,2.3,0.0,28,61.0,0
0021701007,2018-03-13,ATL,OKC,5.5,6.0,214.0,216.0,210,-260,7.0,106.0,OKC,placed on IL with bruised left hip,True,Steven Adams,2018,C,24,20.6,0.63,0.003,0.402,16.6,13.9,5.5,1.8,2.8,13.3,16.7,6.7,3.0,0.187,1.7,-0.6,1.1,2.0,2687,12.0,0
0021701010,2018-03-13,CHI,LAC,5.0,7.5,224.5,224.0,300,-400,4.5,110.0,CHI,placed on IL with lower back spasms,True,Lauri Markkanen,2018,PF,20,15.6,0.552,0.465,0.193,4.0,23.7,6.4,0.9,1.8,8.2,21.9,1.7,1.6,0.079,1.0,-1.2,-0.2,0.9,2020,61.0,0
0021701010,2018-03-13,CHI,LAC,5.0,7.5,224.5,224.0,300,-400,4.5,110.0,CHI,activated from IL,False,Omer Asik,2018,C,31,3.079395604,0.3912307692,0.0,0.5727994505,5.480494505,22.18956044,2.066758242,0.517032967,1.868131868,24.98434066,8.714835165,-0.15,0.1332417582,-0.02091208791,-6.535989011,-1.466758242,-8.002747253,-0.2332417582,182,36.0,0
0021701009,2018-03-13,NYK,DAL,2.5,-1.0,212.5,216.0,-115,-105,0.5,105.0,DAL,activated from IL,False,Dorian Finney-Smith,2018,PF,24,7.6,0.482,0.554,0.124,5.3,13.6,8.4,1.1,0.8,14.1,15.1,-0.2,0.3,0.015,-3.8,-0.8,-4.6,-0.3,448,61.0,0
0021701009,2018-03-13,NYK,DAL,2.5,-1.0,212.5,216.0,-115,-105,0.5,105.0,NYK,placed on IL,True,Isaiah Hicks,2018,PF,23,6.8,0.501,0.125,0.25,4.6,14.3,9.5,0.4,1.4,16.7,17.4,-0.1,0.1,-0.003,-6.4,-1.2,-7.6,-0.3,240,61.0,0
0021701009,2018-03-13,NYK,DAL,2.5,-1.0,212.5,216.0,-115,-105,0.5,105.0,NYK,activated from IL,False,Lance Thomas,2018,PF,29,6.3,0.513,0.464,0.199,3.6,10.7,4.2,1.1,0.9,12.1,10.7,0.3,0.6,0.031,-3.2,-0.5,-3.7,-0.6,1353,61.0,0
0021701005,2018-03-13,PHI,IND,-5.0,-6.5,210.5,211.5,-280,230,-5.5,103.5,PHI,placed on IL,True,Jerryd Bayless,2018,SG,29,7.5,0.546,0.557,0.168,1.8,7.3,8.0,1.2,0.5,14.1,15.1,0.2,0.9,0.055,-2.7,-0.2,-2.8,-0.2,927,11.0,0
0021701014,2018-03-13,PHX,CLE,7.0,8.0,230.0,230.5,285,-370,-0.5,113.0,PHX,placed on IL,True,Alec Peters,2018,PF,22,10.7,0.523,0.784,0.135,3.7,14.0,7.9,0.4,0.7,4.9,15.5,0.2,0.0,0.055,-0.5,-2.3,-2.8,0.0,225,61.0,0
0021701014,2018-03-13,PHX,CLE,7.0,8.0,230.0,230.5,285,-370,-0.5,113.0,PHX,activated from IL,False,Josh Jackson,2018,SF,20,11.8,0.48,0.233,0.299,5.1,14.2,10.1,2.0,1.4,12.2,26.0,-2.0,1.2,-0.018,-2.8,-1.4,-4.2,-1.1,1959,61.0,0
0021701014,2018-03-13,PHX,CLE,7.0,8.0,230.0,230.5,285,-370,-0.5,113.0,PHX,activated from IL,False,T.J. Warren,2018,SF,24,17.6,0.541,0.085,0.24,6.1,10.5,7.2,1.5,1.5,6.7,24.9,2.6,0.8,0.077,0.8,-1.6,-0.7,0.7,2142,14.0,0
0021701012,2018-03-13,SAS,ORL,-10.5,-10.5,206.0,201.0,-650,450,0.5,98.5,SAS,placed on IL,True,Derrick White,2018,PG,23,15.9,0.646,0.394,0.606,4.0,16.9,9.3,1.5,1.8,12.6,15.4,0.3,0.2,0.17,0.8,1.5,2.3,0.2,157,61.0,1
0021701012,2018-03-13,SAS,ORL,-10.5,-10.5,206.0,201.0,-650,450,0.5,98.5,SAS,activated from IL,False,LaMarcus Aldridge,2018,C,32,25.0,0.57,0.068,0.296,10.8,17.3,11.3,0.9,3.0,6.8,29.1,7.4,3.5,0.209,4.3,-0.4,3.9,3.7,2686,2.0,1
0021701012,2018-03-13,SAS,ORL,-10.5,-10.5,206.0,201.0,-650,450,0.5,98.5,SAS,placed on IL,True,Matt Costello,2018,C,24,9.7,0.5,0.0,0.0,3.4,27.9,8.3,3.2,5.2,20.0,7.0,0.0,0.1,0.127,-6.0,5.3,-0.7,0.0,32,61.0,1
0021701013,2018-03-13,UTA,DET,-7.5,-9.0,198.0,195.5,-450,350,1.5,96.0,DET,placed on IL,True,Reggie Hearn,2018,SG,26,13.1,0.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.7,0.0,0.0,0.132,2.9,-1.4,1.5,0.0,7,61.0,1
0021701013,2018-03-13,UTA,DET,-7.5,-9.0,198.0,195.5,-450,350,1.5,96.0,DET,activated from IL,False,Stanley Johnson,2018,SF,21,9.0,0.48,0.418,0.259,1.9,13.0,8.5,2.5,0.7,11.0,16.4,-0.6,2.4,0.046,-4.0,1.1,-2.9,-0.4,1894,8.0,1
0021701013,2018-03-13,UTA,DET,-7.5,-9.0,198.0,195.5,-450,350,1.5,96.0,UTA,activated from IL,False,Georges Niang,2018,PF,24,9.2,0.379,0.364,0.182,10.8,21.1,14.0,3.1,0.0,20.2,20.9,-0.1,0.1,-0.029,-4.9,0.9,-4.0,0.0,32,61.0,1
0021701013,2018-03-13,UTA,DET,-7.5,-9.0,198.0,195.5,-450,350,1.5,96.0,UTA,placed on IL with concussion,True,Tony Bradley,2018,C,20,9.5,0.337,0.091,0.182,15.8,27.1,5.0,0.0,0.0,0.0,18.4,0.0,0.0,0.033,-3.0,-4.5,-7.5,0.0,31,61.0,1
0021701017,2018-03-14,BOS,WAS,2.0,4.0,204.0,201.5,160,-190,5.0,99.0,BOS,placed on IL with torn meniscus in left knee (out for season),True,Daniel Theis,2018,C,25,16.1,0.616,0.249,0.348,10.7,21.2,9.1,1.6,4.3,17.2,15.5,1.6,1.9,0.178,-2.0,2.3,0.3,0.5,936,61.0,0
